2022-02-22 07:53:50 ERROR business-4-7 c.w.a.s.h.ServerProcessHandler /192.168.2.205:48241 -> [异常]原因：远程主机强迫关闭了一个现有的连接。
2022-02-22 07:53:50 INFO  business-4-3 c.w.a.s.h.ServerProcessHandler /192.168.2.205:48241 !- [断开连接]
2022-02-22 08:39:11 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:39:31 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:39:03 GMT 02/22/2022;)
2022-02-22 08:39:31 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:39:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:39:23 GMT 02/22/2022;)
2022-02-22 08:39:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:40:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:39:43 GMT 02/22/2022;)
2022-02-22 08:40:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:40:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:40:03 GMT 02/22/2022;)
2022-02-22 08:40:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:40:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:40:23 GMT 02/22/2022;)
2022-02-22 08:40:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:41:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:40:43 GMT 02/22/2022;)
2022-02-22 08:41:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:41:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:41:03 GMT 02/22/2022;)
2022-02-22 08:41:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:41:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:41:23 GMT 02/22/2022;)
2022-02-22 08:41:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:42:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:41:43 GMT 02/22/2022;)
2022-02-22 08:42:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:42:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:42:03 GMT 02/22/2022;)
2022-02-22 08:42:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:42:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:42:23 GMT 02/22/2022;)
2022-02-22 08:42:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:43:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:42:43 GMT 02/22/2022;)
2022-02-22 08:43:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:43:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:43:03 GMT 02/22/2022;)
2022-02-22 08:43:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:43:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:43:23 GMT 02/22/2022;)
2022-02-22 08:43:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:44:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:43:43 GMT 02/22/2022;)
2022-02-22 08:44:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:44:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:44:03 GMT 02/22/2022;)
2022-02-22 08:44:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:44:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:44:23 GMT 02/22/2022;)
2022-02-22 08:44:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:44:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1065,length=0078,CommonOperation(context=1060;002541;7;20;7;24;200;08:44:24 GMT 02/22/2022;00:06:8E:02:CE:15^)
2022-02-22 08:44:52 INFO  worker-3-3 c.w.a.common.Message [encode]0067;0010;
2022-02-22 08:45:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:44:43 GMT 02/22/2022;)
2022-02-22 08:45:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:45:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:45:03 GMT 02/22/2022;)
2022-02-22 08:45:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:45:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:45:23 GMT 02/22/2022;)
2022-02-22 08:45:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:46:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:45:43 GMT 02/22/2022;)
2022-02-22 08:46:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:46:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:46:03 GMT 02/22/2022;)
2022-02-22 08:46:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:46:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:46:23 GMT 02/22/2022;)
2022-02-22 08:46:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:47:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:46:43 GMT 02/22/2022;)
2022-02-22 08:47:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:47:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:47:03 GMT 02/22/2022;)
2022-02-22 08:47:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:47:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:47:23 GMT 02/22/2022;)
2022-02-22 08:47:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:48:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:47:43 GMT 02/22/2022;)
2022-02-22 08:48:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:48:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:48:03 GMT 02/22/2022;)
2022-02-22 08:48:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:48:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:48:23 GMT 02/22/2022;)
2022-02-22 08:48:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:49:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:48:43 GMT 02/22/2022;)
2022-02-22 08:49:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:49:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:49:03 GMT 02/22/2022;)
2022-02-22 08:49:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:49:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:49:23 GMT 02/22/2022;)
2022-02-22 08:49:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:50:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:49:43 GMT 02/22/2022;)
2022-02-22 08:50:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:50:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:50:03 GMT 02/22/2022;)
2022-02-22 08:50:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:50:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:50:23 GMT 02/22/2022;)
2022-02-22 08:50:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:51:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:50:43 GMT 02/22/2022;)
2022-02-22 08:51:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:51:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:51:03 GMT 02/22/2022;)
2022-02-22 08:51:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:51:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:51:23 GMT 02/22/2022;)
2022-02-22 08:51:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:52:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:51:43 GMT 02/22/2022;)
2022-02-22 08:52:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:52:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:52:03 GMT 02/22/2022;)
2022-02-22 08:52:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:52:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:52:23 GMT 02/22/2022;)
2022-02-22 08:52:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:53:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:52:43 GMT 02/22/2022;)
2022-02-22 08:53:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:53:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:53:03 GMT 02/22/2022;)
2022-02-22 08:53:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:53:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:53:23 GMT 02/22/2022;)
2022-02-22 08:53:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:54:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:53:43 GMT 02/22/2022;)
2022-02-22 08:54:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:54:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:54:03 GMT 02/22/2022;)
2022-02-22 08:54:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:54:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:54:23 GMT 02/22/2022;)
2022-02-22 08:54:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:54:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1065,length=0078,CommonOperation(context=1060;002542;7;20;7;24;200;08:54:24 GMT 02/22/2022;00:06:8E:02:CE:15^)
2022-02-22 08:54:52 INFO  worker-3-3 c.w.a.common.Message [encode]0067;0010;
2022-02-22 08:55:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:54:43 GMT 02/22/2022;)
2022-02-22 08:55:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:55:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:55:03 GMT 02/22/2022;)
2022-02-22 08:55:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:55:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:55:24 GMT 02/22/2022;)
2022-02-22 08:55:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:56:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:55:44 GMT 02/22/2022;)
2022-02-22 08:56:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:56:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:56:04 GMT 02/22/2022;)
2022-02-22 08:56:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:56:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:56:24 GMT 02/22/2022;)
2022-02-22 08:56:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:57:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:56:44 GMT 02/22/2022;)
2022-02-22 08:57:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:57:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:57:04 GMT 02/22/2022;)
2022-02-22 08:57:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:57:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:57:24 GMT 02/22/2022;)
2022-02-22 08:57:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:58:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:57:44 GMT 02/22/2022;)
2022-02-22 08:58:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:58:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:58:04 GMT 02/22/2022;)
2022-02-22 08:58:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:58:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:58:24 GMT 02/22/2022;)
2022-02-22 08:58:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:59:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:58:44 GMT 02/22/2022;)
2022-02-22 08:59:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:59:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:59:04 GMT 02/22/2022;)
2022-02-22 08:59:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 08:59:52 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:59:24 GMT 02/22/2022;)
2022-02-22 08:59:52 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 09:00:12 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;08:59:44 GMT 02/22/2022;)
2022-02-22 09:00:12 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 09:00:32 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;09:00:04 GMT 02/22/2022;)
2022-02-22 09:00:32 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 09:00:53 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;09:00:24 GMT 02/22/2022;)
2022-02-22 09:00:53 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 09:01:13 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;09:00:44 GMT 02/22/2022;)
2022-02-22 09:01:13 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 09:01:33 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;09:01:04 GMT 02/22/2022;)
2022-02-22 09:01:33 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 09:01:53 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;09:01:24 GMT 02/22/2022;)
2022-02-22 09:01:53 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 09:02:13 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;09:01:44 GMT 02/22/2022;)
2022-02-22 09:02:13 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 09:02:33 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;09:02:04 GMT 02/22/2022;)
2022-02-22 09:02:33 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 09:02:53 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;09:02:24 GMT 02/22/2022;)
2022-02-22 09:02:53 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 09:03:13 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;09:02:44 GMT 02/22/2022;)
2022-02-22 09:03:13 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 09:03:33 INFO  worker-3-3 c.w.a.common.Message [decode]type=1080,length=0091,CommonOperation(context=V2-V1000;192.168.2.205;00:06:8E:02:CE:15;VertX_EVO_V1000;09:03:04 GMT 02/22/2022;)
2022-02-22 09:03:33 INFO  worker-3-3 c.w.a.common.Message [encode]0080;0010;
2022-02-22 09:03:46 ERROR business-4-1 c.w.a.s.h.ServerProcessHandler /192.168.2.205:36857 -> [异常]原因：远程主机强迫关闭了一个现有的连接。
2022-02-22 09:03:46 INFO  business-4-6 c.w.a.s.h.ServerProcessHandler /192.168.2.205:36857 !- [断开连接]
2022-02-22 14:52:23 INFO  main c.w.a.GatewayApplication Starting GatewayApplication using Java 11.0.10 on DESKTOP-SPKKHPB with PID 20268 (D:\07_烽火门禁\00_doorGateway\AccessControlService\target\classes started by ansen in D:\07_烽火门禁\00_doorGateway\AccessControlService)
2022-02-22 14:52:23 INFO  main c.w.a.GatewayApplication The following profiles are active: dev
2022-02-22 14:52:24 INFO  main o.s.b.w.e.t.TomcatWebServer Tomcat initialized with port(s): 9008 (http)
2022-02-22 14:52:24 INFO  main o.a.c.h.Http11NioProtocol Initializing ProtocolHandler ["http-nio-9008"]
2022-02-22 14:52:24 INFO  main o.a.c.c.StandardService Starting service [Tomcat]
2022-02-22 14:52:24 INFO  main o.a.c.c.StandardEngine Starting Servlet engine: [Apache Tomcat/9.0.56]
2022-02-22 14:52:24 INFO  main o.a.c.c.C.[.[.[/]    Initializing Spring embedded WebApplicationContext
2022-02-22 14:52:24 INFO  main o.s.b.w.s.c.ServletWebServerApplicationContext Root WebApplicationContext: initialization completed in 1023 ms
2022-02-22 14:52:25 INFO  main o.a.c.h.Http11NioProtocol Starting ProtocolHandler ["http-nio-9008"]
2022-02-22 14:52:25 INFO  main o.s.b.w.e.t.TomcatWebServer Tomcat started on port(s): 9008 (http) with context path ''
2022-02-22 14:52:25 INFO  main c.w.a.GatewayApplication Started GatewayApplication in 2.018 seconds (JVM running for 3.18)
2022-02-22 14:52:28 INFO  business-4-1 c.w.a.s.h.ServerProcessHandler 192.168.2.205:59185 -> [连接成功]
2022-02-22 14:52:28 INFO  worker-3-1 c.w.a.common.Message [decode]type=1042,length=0028,CommonOperation(context=00:06:8E:02:CE:15;)
